Recording Date,Production Order,Production Line,Material Type,Manufacturing Process,Width Change,Grammage,Length,Width,Reference,Reference Type,Team,Week Day,Shift,Speed,Ventilation 1,Ventilation 2,Ventilation 3,Ventilation 4,Ventilation 5,Ventilation 6,Temperature 1,Temperature 2,Temperature 3,Temperature 4,Temperature 5,Temperature 6,Tension,RC,VC,RC Out?,VC Out?
20180816064255,5160103849,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.08,879.14,850.32,840.72,860.13,820.1,700.23,143.75,123.52,140.19,139.61,120.69,111.34,42.26,59.3,6.7,"[59,60[","[6.5,7.0["
20180816120200,5160103815,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.05,880.74,850.72,840.12,860.33,820.3,700.03,145.02,123.44,140.94,140.59,120.78,113.19,42.29,59.4,6.7,"[59,60[","[6.5,7.0["
20180816094500,5160103815,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.19,880.94,851.12,840.72,860.53,820.7,700.23,144.99,122.57,140.68,142.71,123.12,112.24,42.43,59.1,6.2,"[59,60[","[6.0,6.5["
20180816085146,5160103815,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.14,879.74,850.52,840.32,860.73,820.7,701.03,144.62,123.5,140.22,142.54,120.78,111.05,42.16,59.4,6.7,"[59,60[","[6.5,7.0["
20180816084059,5160103815,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.2,881.14,850.52,840.12,860.93,820.5,699.63,144.5,122.92,140.8,142.66,122.83,113.05,41.9,58.9,6.5,"[58,59[","[6.5,7.0["
20180816120643,5160103842,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.05,880.14,850.72,840.32,860.73,820.1,700.43,143.52,122.19,140.05,141.93,124.13,112.73,43.06,59.4,6.7,"[59,60[","[6.5,7.0["
20180816130700,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.0,880.94,850.72,840.52,860.13,820.5,700.63,144.99,122.83,140.97,140.9,122.19,112.96,41.74,59.3,5.6,"[59,60[","[5.5,6.0["
20180816120753,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,QUI,1,28.06,880.34,850.72,840.72,860.13,820.7,700.03,143.69,122.42,140.19,140.37,124.02,112.56,42.48,59.4,6.7,"[59,60[","[6.5,7.0["
20180816120753,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,28.06,880.34,850.72,840.72,860.13,820.7,700.03,143.69,122.42,140.19,140.37,124.02,112.56,42.48,58.9,6.8,"[58,59[","[6.5,7.0["
20180816120753,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,28.06,880.34,850.72,840.72,860.13,820.7,700.03,143.69,122.42,140.19,140.37,124.02,112.56,42.48,59.1,6.7,"[59,60[","[6.5,7.0["
20180816120753,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,28.06,880.34,850.72,840.72,860.13,820.7,700.03,143.69,122.42,140.19,140.37,124.02,112.56,42.48,59.1,6.7,"[59,60[","[6.5,7.0["
20180816142800,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,28.03,880.74,850.92,840.92,860.13,820.9,699.63,144.5,122.8,140.65,140.45,123.67,112.73,41.83,59.3,6.7,"[59,60[","[6.5,7.0["
20180816142800,5160103501,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,QUI,2,28.03,880.74,850.92,840.92,860.13,820.9,699.63,144.5,122.8,140.65,140.45,123.67,112.73,41.83,58.9,6.8,"[58,59[","[6.5,7.0["
20180912001936,5160104421,324,PBA02,BPDUP,S,81.0,5720,1240,L167,L,B,TER,3,17.24,800.49,700.23,820.5,840.72,820.5,700.03,124.94,97.25,122.89,126.76,114.61,103.91,29.85,58.7,7.1,"[58,59[","[7.0,7.5["
20180911220722,5160104432,324,PBA02,BPDUP,S,81.0,5520,1850,L3031,L,B,TER,3,16.31,800.69,700.23,820.3,840.72,820.1,700.23,125.67,96.35,122.77,128.68,114.32,101.27,39.45,57.4,6.8,"[57,58[","[6.5,7.0["
20180911220722,5160104433,324,PBA51,BPSWD,S,91.0,5715,2120,B4359,B,B,QUA,3,16.31,800.69,700.23,820.3,840.72,820.1,700.23,125.67,96.35,122.77,128.68,114.32,101.27,39.45,57.3,,"[57,58[",
20180912043709,5160104433,324,PBA51,BPSWD,N,91.0,5715,2120,B4359,B,B,QUA,3,26.21,950.38,900.15,860.53,840.52,820.7,700.03,156.34,142.04,148.41,135.18,122.14,112.7,43.42,56.3,7.3,"[56,57[","[7.0,7.5["
20180912043709,5160104433,324,PBA51,BPSWD,N,91.0,5715,2120,B4359,B,B,QUA,3,26.21,950.38,900.15,860.53,840.52,820.7,700.03,156.34,142.04,148.41,135.18,122.14,112.7,43.42,56.2,7.1,"[56,57[","[7.0,7.5["
20180912043709,5160104433,324,PBA51,BPSWD,N,91.0,5715,2120,B4359,B,B,QUA,3,26.21,950.38,900.15,860.53,840.52,820.7,700.03,156.34,142.04,148.41,135.18,122.14,112.7,43.42,56.2,7.1,"[56,57[","[7.0,7.5["
20180912043709,5160104433,324,PBA51,BPSWD,N,91.0,5715,2120,B4359,B,B,QUA,3,26.21,950.38,900.15,860.53,840.52,820.7,700.03,156.34,142.04,148.41,135.18,122.14,112.7,43.42,57.3,,"[57,58[",
20180912062300,5160104110,324,PBA51,BPSWD,S,79.0,5615,2090,L935,L,D,QUA,1,23.78,850.52,850.72,859.73,841.12,820.5,699.83,134.14,131.39,134.84,128.22,115.77,107.15,41.23,57.6,,"[57,58[",
20180912060156,5160104433,324,PBA51,BPSWD,S,91.0,5715,2120,B4359,B,D,QUA,1,26.21,950.18,900.55,859.93,840.92,820.5,699.83,149.65,146.53,149.91,137.5,119.42,109.11,43.63,56.1,6.3,"[56,57[","[6.0,6.5["
20180912074500,5160104408,324,PBA51,BPSWD,N,71.0,5615,2120,M9277,M,D,QUA,1,24.15,850.92,850.72,860.53,840.52,820.3,700.23,130.18,131.51,136.86,129.48,117.19,107.44,41.72,57.7,6.5,"[57,58[","[6.5,7.0["
20180912085803,5160104408,324,PBA51,BPSWD,N,71.0,5615,2120,M9277,M,D,QUA,1,24.15,850.12,850.52,860.93,840.32,820.3,700.03,137.82,132.09,136.75,130.11,117.62,106.92,41.09,57.7,6.5,"[57,58[","[6.5,7.0["
20180912112500,5160104427,324,PBA02,BPDUP,S,73.0,5520,1850,B3822,B,D,QUA,1,24.52,850.52,850.32,861.13,840.72,821.3,700.63,150.2,122.77,130.82,137.41,116.81,105.35,38.85,59.1,6.7,"[59,60[","[6.5,7.0["
20180912112500,5160104427,324,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,A,QUA,2,24.52,850.52,850.32,861.13,840.72,821.3,700.63,150.2,122.77,130.82,137.41,116.81,105.35,38.85,59.1,,"[59,60[",
20180912112500,5160104427,324,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,A,QUA,2,24.52,850.52,850.32,861.13,840.72,821.3,700.63,150.2,122.77,130.82,137.41,116.81,105.35,38.85,59.1,,"[59,60[",
20180912211753,5160104431,324,PBA02,BPDUP,S,73.0,5615,2090,B3822,B,A,QUA,2,29.25,880.34,880.34,861.13,840.32,820.7,700.03,156.97,123.21,140.34,148.64,122.95,113.34,41.67,59.1,,"[59,60[",
20180913015157,5160104429,324,PBA02,BPDUP,S,73.0,5715,2140,B3822,B,B,QUA,3,29.51,880.74,880.54,860.13,840.32,821.1,700.03,149.45,128.3,141.03,148.96,123.64,113.83,43.59,59.3,6.3,"[59,60[","[6.0,6.5["
20180913015157,5160104431,324,PBA02,BPDUP,S,73.0,5615,2090,B3822,B,B,QUA,3,29.51,880.74,880.54,860.13,840.32,821.1,700.03,149.45,128.3,141.03,148.96,123.64,113.83,43.59,59.4,6.2,"[59,60[","[6.0,6.5["
20180913015157,5160104431,324,PBA02,BPDUP,N,73.0,5615,2090,B3822,B,B,QUA,3,29.51,880.74,880.54,860.13,840.32,821.1,700.03,149.45,128.3,141.03,148.96,123.64,113.83,43.59,59.4,6.2,"[59,60[","[6.0,6.5["
20180913002813,5160104431,324,PBA02,BPDUP,N,73.0,5615,2090,B3822,B,B,QUA,3,30.11,880.74,880.34,860.53,840.32,820.3,699.83,164.55,128.67,140.97,148.82,123.18,111.2,41.97,59.0,6.4,"[59,60[","[6.0,6.5["
20180913081235,5160104367,324,PBA80,BPMEL,N,73.0,5615,2090,M8009,M,C,QUI,1,21.35,800.09,700.23,820.7,840.32,820.3,700.23,117.33,84.49,119.47,125.7,109.9,98.15,33.61,57.2,6.5,"[57,58[","[6.5,7.0["
20180913063726,5160104389,324,PBA80,BPMEL,N,73.0,5615,2090,M8008,M,C,QUI,1,21.17,801.09,700.23,820.1,840.32,820.5,700.23,116.06,84.87,118.84,125.98,107.93,97.66,30.4,59.2,6.1,"[59,60[","[6.0,6.5["
20180913085635,5160104374,324,PBA80,BPMEL,N,73.0,5615,2090,M8001,M,C,QUI,1,21.17,800.89,700.03,820.5,840.12,821.7,700.63,117.33,84.58,120.28,126.44,106.8,97.05,28.15,58.2,6.3,"[58,59[","[6.0,6.5["
20180913102239,5160104191,324,PBA80,BPMEL,N,73.0,5615,2090,M8002,M,C,QUI,1,19.86,799.89,700.23,820.3,840.52,820.5,699.83,118.23,84.46,120.98,124.21,112.3,100.14,29.53,58.2,6.3,"[58,59[","[6.0,6.5["
20180913125149,5160104166,324,PBA80,BPMEL,N,51.0,5615,2090,B6078,B,C,QUI,1,20.24,750.06,600.37,819.9,840.12,770.47,700.63,119.18,75.55,117.85,110.2,91.15,83.91,41.42,55.8,6.1,"[55,56[","[6.0,6.5["
20180913173700,5160104093,324,PBA80,BPMEL,N,73.0,5615,2090,M8004,M,A,QUI,2,17.61,750.06,600.17,821.1,840.12,770.27,700.23,119.39,75.38,117.45,120.43,94.68,90.6,33.64,,,,
20180913182700,5160104091,324,PBA80,BPMEL,N,73.0,5615,2090,M8003,M,A,QUI,2,17.61,751.26,600.57,821.3,840.32,770.67,700.03,121.06,76.42,117.65,118.45,94.62,91.32,32.62,,,,
20180913183800,5160104304,324,PBA80,BPMEL,N,91.0,5615,2090,B4359,B,A,QUI,2,17.61,749.86,599.97,820.1,840.52,770.47,700.43,120.72,78.44,118.63,119.6,94.04,89.47,46.15,,,,
20180913205900,5160104266,324,PBA80,BPMEL,N,76.0,5615,2090,L6084,L,A,QUI,2,18.56,801.09,700.83,820.5,840.72,770.27,699.83,128.39,94.79,119.07,123.72,106.05,96.38,39.42,,,,
20180913212800,5160104434,324,PBA02,BPDUP,S,81.0,5520,1850,F755,F,A,QUI,2,23.78,799.49,800.69,850.32,830.51,770.87,700.43,134.35,114.53,130.99,136.1,122.05,112.79,39.64,,,,
20180914000408,5160104544,324,PBA02,BPDUP,S,81.0,5720,1240,L4054,L,B,QUI,3,24.15,849.72,800.29,860.53,840.92,820.5,700.03,145.75,129.57,133.62,143.89,121.88,113.17,30.64,58.6,6.8,"[58,59[","[6.5,7.0["
20180913220542,5160104434,324,PBA02,BPDUP,S,81.0,5520,1850,F755,F,B,QUI,3,26.21,799.29,800.29,860.53,840.52,769.87,699.63,140.65,115.42,132.35,140.54,124.16,113.66,39.13,56.5,5.9,"[56,57[","[5.5,6.0["
20180914013136,5160104511,324,PBA02,BPDUP,S,71.0,4900,1240,F6012,F,B,SEX,3,25.09,800.29,700.43,860.13,840.72,821.1,700.23,140.63,129.02,131.74,139.91,120.98,110.3,27.05,58.6,6.7,"[58,59[","[6.5,7.0["
20180914013136,5160104557,324,PBA02,BPDUP,N,81.0,4900,1240,L167,L,B,SEX,3,25.09,800.29,700.43,860.13,840.72,821.1,700.23,140.63,129.02,131.74,139.91,120.98,110.3,27.05,58.5,6.7,"[58,59[","[6.5,7.0["
20180914013136,5160104557,324,PBA02,BPDUP,N,81.0,4900,1240,L167,L,B,SEX,3,25.09,800.29,700.43,860.13,840.72,821.1,700.23,140.63,129.02,131.74,139.91,120.98,110.3,27.05,58.5,6.7,"[58,59[","[6.5,7.0["
20180914061955,5160104512,324,PBA02,BPDUP,N,81.0,5520,1240,F067,F,C,SEX,1,19.11,801.69,700.03,860.53,840.92,820.9,700.03,123.99,91.72,125.9,129.16,108.8,97.28,28.23,57.7,6.3,"[57,58[","[6.0,6.5["
20180914072344,5160104439,324,PBA02,BPDUP,S,71.0,5520,1850,M760,M,C,SEX,1,22.29,800.69,699.63,860.33,840.32,820.7,700.23,127.69,107.23,130.76,135.07,117.91,110.68,39.79,58.4,6.5,"[58,59[","[6.5,7.0["
20180914082750,5160104559,324,PBA02,BPDUP,N,78.0,5120,1850,M3861,M,C,SEX,1,23.04,801.29,699.83,860.73,840.52,819.7,700.03,130.96,110.24,135.42,138.45,118.14,106.13,40.73,56.4,6.1,"[56,57[","[6.0,6.5["
20180914094643,5160104440,324,PBA51,BPSWD,S,91.0,5615,2120,B4359,B,C,SEX,1,25.09,899.55,850.32,861.13,840.72,820.1,700.43,150.29,122.19,141.29,143.57,123.09,113.14,47.9,57.7,6.0,"[57,58[","[6.0,6.5["
20180914125546,5160104497,324,PBA51,BPSWD,S,79.0,5615,2090,L935,L,C,SEX,1,23.22,801.29,750.26,860.13,840.32,820.7,700.63,139.53,114.73,135.21,140.11,120.43,111.55,42.22,56.2,6.1,"[56,57[","[6.0,6.5["
20180914132600,5160104496,324,PBA51,BPSWD,N,81.0,5615,2090,L167,L,C,SEX,1,19.11,800.29,750.46,860.73,840.12,820.5,700.23,124.02,103.24,129.2,133.49,114.44,104.6,42.27,57.5,6.3,"[57,58[","[6.0,6.5["
20180914165000,5160104576,324,PBA51,BPSWD,N,101.0,5615,2090,L933,L,A,SEX,2,23.03,799.49,750.46,860.53,841.52,820.9,700.03,135.16,110.13,138.08,143.23,119.01,108.16,42.12,,,,
20180914140625,5160104576,324,PBA51,BPSWD,N,101.0,5615,2090,L933,L,A,SEX,2,22.28,801.09,750.46,860.73,840.32,820.5,700.43,128.76,106.42,135.16,141.45,117.59,107.9,41.74,55.6,6.6,"[55,56[","[6.5,7.0["
20180914214700,5160104423,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,A,SEX,2,26.75,899.55,850.72,860.73,840.32,820.5,700.43,153.04,120.86,146.3,150.93,120.43,112.59,42.65,,,,
20180914165300,5160104423,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,A,SEX,2,23.03,850.12,800.29,860.13,841.12,820.9,700.03,133.97,111.69,137.21,144.66,118.61,107.96,41.88,56.3,,"[56,57[",
20180915004150,5160104558,324,PBA02,BPDUP,S,91.0,5520,1850,B4359,B,B,SEX,3,26.97,901.15,850.72,859.93,840.12,820.9,700.03,152.43,132.03,141.06,148.93,118.43,112.5,41.33,55.8,6.6,"[55,56[","[6.5,7.0["
20180914220500,5160104423,324,PBA02,BPDUP,S,91.0,5615,2090,L6071,L,B,SEX,3,27.45,900.55,850.52,860.33,840.12,821.1,700.03,153.3,120.89,146.27,151.28,122.71,111.92,42.62,54.7,,"[54,55[",
20180914233905,5160104423,324,PBA02,BPDUP,N,91.0,5615,2090,L6071,L,B,SEX,3,27.56,900.55,850.92,859.93,840.52,820.3,700.03,153.27,124.07,146.3,150.42,122.42,114.06,42.55,55.5,6.9,"[55,56[","[6.5,7.0["
20180915020039,5160104538,324,PBA02,BPDUP,S,66.0,5120,1850,M6052,M,B,SÁB,3,27.85,800.69,699.83,861.13,840.72,820.5,700.63,141.38,121.27,137.82,150.91,120.37,109.95,41.67,60.3,7.3,"[60,61[","[7.0,7.5["
20180915020039,5160104475,324,PBA02,BPDUP,S,73.0,5715,2090,B3822,B,B,SÁB,3,27.85,800.69,699.83,861.13,840.72,820.5,700.63,141.38,121.27,137.82,150.91,120.37,109.95,41.67,59.0,6.7,"[59,60[","[6.5,7.0["
20180915020039,5160104475,324,PBA02,BPDUP,N,73.0,5715,2090,B3822,B,B,SÁB,3,27.85,800.69,699.83,861.13,840.72,820.5,700.63,141.38,121.27,137.82,150.91,120.37,109.95,41.67,59.0,6.7,"[59,60[","[6.5,7.0["
20180915112557,5160104566,324,PBA02,BPDUP,N,91.0,3675,2090,B3768,B,C,SÁB,1,26.96,851.32,800.09,860.33,840.92,821.5,699.83,151.27,125.03,138.05,145.75,120.25,110.79,42.64,56.8,6.7,"[56,57[","[6.5,7.0["
20180915073434,5160104475,324,PBA02,BPDUP,N,73.0,5715,2090,B3822,B,C,SÁB,1,28.76,850.72,800.49,860.33,840.92,820.3,700.43,151.1,125.78,138.05,147.04,123.44,110.59,42.04,59.0,6.7,"[59,60[","[6.5,7.0["
20180915090354,5160104475,324,PBA02,BPDUP,N,73.0,5715,2090,B3822,B,C,SÁB,1,29.05,849.72,800.89,860.53,840.32,820.3,700.43,151.36,125.2,138.31,145.01,123.52,111.63,42.51,59.0,6.7,"[59,60[","[6.5,7.0["
20180915140911,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SÁB,2,28.06,900.75,850.72,860.13,840.52,820.3,700.63,153.65,127.63,140.05,148.24,121.67,113.28,42.4,59.4,6.7,"[59,60[","[6.5,7.0["
20180915194436,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SÁB,2,28.45,899.75,850.32,860.33,839.92,820.5,700.23,153.82,127.49,140.19,146.09,122.11,112.62,41.93,59.4,6.7,"[59,60[","[6.5,7.0["
20180915183701,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SÁB,2,28.07,899.35,850.52,861.13,839.92,821.1,700.03,152.49,127.29,140.19,145.89,123.58,112.99,41.74,59.4,6.7,"[59,60[","[6.5,7.0["
20180915164300,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,SÁB,2,28.04,901.15,850.72,860.33,840.72,820.5,700.43,153.1,127.0,141.03,146.12,123.99,112.21,41.33,59.4,6.7,"[59,60[","[6.5,7.0["
20180915232905,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SÁB,3,29.1,901.55,850.32,860.93,840.72,820.3,700.43,153.62,127.69,140.22,147.5,120.66,113.6,42.12,58.9,,"[58,59[",
20180915221714,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SÁB,3,28.21,900.55,850.12,860.93,840.72,820.7,700.63,153.13,127.34,140.39,148.64,123.64,114.18,41.22,58.7,,"[58,59[",
20180916023200,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,B,SÁB,3,29.19,850.72,850.72,860.53,840.72,820.3,700.03,149.59,126.24,140.19,145.98,121.67,111.63,41.88,,,,
20180916061042,5160104487,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,C,DOM,1,28.88,850.52,850.52,860.93,840.32,820.7,700.43,150.98,126.01,139.47,146.84,124.13,109.61,42.12,58.4,6.6,"[58,59[","[6.5,7.0["
20180916085928,5160104444,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,C,DOM,1,29.99,850.52,850.32,860.73,840.72,820.7,699.63,153.36,127.37,145.54,150.65,123.41,111.49,41.65,58.2,6.3,"[58,59[","[6.0,6.5["
20180916124018,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,C,DOM,1,29.05,850.52,850.52,860.13,840.12,820.7,700.23,153.62,127.78,145.57,150.33,120.54,113.51,42.97,58.4,6.3,"[58,59[","[6.0,6.5["
20180916180000,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,DOM,2,29.17,901.35,880.34,860.73,841.12,820.1,700.23,150.69,125.29,143.08,150.56,120.86,114.24,41.78,59.2,6.7,"[59,60[","[6.5,7.0["
20180916185900,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,DOM,2,29.07,900.35,879.94,859.93,840.12,820.1,699.83,148.52,125.23,143.11,149.33,125.38,113.74,41.9,59.4,6.7,"[59,60[","[6.5,7.0["
20180916152900,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,DOM,2,29.08,899.95,880.94,860.13,840.32,820.9,700.03,150.26,125.0,143.37,149.42,123.32,111.86,40.8,59.2,6.7,"[59,60[","[6.5,7.0["
20180916150329,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,DOM,2,29.07,901.35,880.94,860.33,840.32,821.1,700.43,150.14,125.29,143.26,150.68,120.4,111.49,41.97,59.2,6.7,"[59,60[","[6.5,7.0["
20180916140645,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,DOM,2,28.69,899.15,880.54,860.33,840.92,820.3,699.83,150.81,125.61,143.37,148.61,123.87,112.7,42.66,59.4,6.7,"[59,60[","[6.5,7.0["
20180916201437,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,D,DOM,2,29.08,900.55,880.14,860.53,840.72,820.3,700.03,150.49,123.64,141.44,148.24,120.37,110.94,41.28,59.4,6.7,"[59,60[","[6.5,7.0["
20180917053448,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,DOM,3,29.18,899.55,850.72,860.93,840.32,820.1,700.03,147.57,120.37,140.65,148.1,123.84,112.88,41.25,,,,
20180917053448,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,DOM,3,29.18,899.55,850.72,860.93,840.32,820.1,700.03,147.57,120.37,140.65,148.1,123.84,112.88,41.25,,,,
20180916220200,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,DOM,3,28.47,900.35,850.32,861.33,840.52,820.9,700.23,144.21,119.59,139.84,146.07,122.57,113.11,42.04,59.0,,"[59,60[",
20180916220200,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,DOM,3,28.47,900.35,850.32,861.33,840.52,820.9,700.23,144.21,119.59,139.84,146.07,122.57,113.11,42.04,58.9,6.8,"[58,59[","[6.5,7.0["
20180916220200,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,DOM,3,28.47,900.35,850.32,861.33,840.52,820.9,700.23,144.21,119.59,139.84,146.07,122.57,113.11,42.04,58.9,6.8,"[58,59[","[6.5,7.0["
20180916220200,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,A,DOM,3,28.47,900.35,850.32,861.33,840.52,820.9,700.23,144.21,119.59,139.84,146.07,122.57,113.11,42.04,,,,
20180917060200,5160104491,324,PBA02,BPDUP,N,73.0,5615,2090,B3002,B,C,SEG,1,27.13,899.95,850.72,860.13,841.32,820.7,700.23,147.05,118.49,140.94,146.58,121.85,112.91,41.38,58.9,6.8,"[58,59[","[6.5,7.0["
20180917060200,5160104524,324,PBA02,BPDUP,S,66.0,5520,1850,M9001,M,A,SEG,1,27.13,899.95,850.72,860.13,841.32,820.7,700.23,147.05,118.49,140.94,146.58,121.85,112.91,41.38,58.5,0.0,"[58,59[",
20180917060200,5160104524,324,PBA02,BPDUP,N,66.0,5520,1850,M9001,M,A,SEG,1,27.13,899.95,850.72,860.13,841.32,820.7,700.23,147.05,118.49,140.94,146.58,121.85,112.91,41.38,58.5,0.0,"[58,59[",
20180917103700,5160104441,324,PBA02,BPDUP,S,71.0,5615,2090,M3789,M,C,SEG,1,21.54,801.29,750.66,860.33,840.32,820.7,699.83,126.19,106.68,123.96,128.88,116.29,99.74,42.12,55.3,6.3,"[55,56[","[6.0,6.5["
20180917110201,5160104451,324,PBA02,BPDUP,N,71.0,5615,2090,L4060,L,C,SEG,1,22.29,800.09,750.86,860.93,840.32,819.9,700.43,123.03,106.22,125.75,128.88,114.9,97.77,40.38,58.1,,"[58,59[",
20180917120600,5160104443,324,PBD00,BPMEL,S,71.0,2460,1850,KRF,K,C,SEG,1,20.79,800.49,750.86,860.33,840.92,820.7,700.63,125.23,108.07,126.97,132.66,119.33,103.44,40.6,58.4,6.5,"[58,59[","[6.5,7.0["
20180917142700,5160104493,324,PBA02,BPDUP,N,71.0,5120,1850,M3893,M,D,SEG,2,16.69,800.29,750.06,860.73,840.32,820.9,700.63,115.19,96.38,120.37,125.61,107.87,95.14,39.8,58.1,6.5,"[58,59[","[6.5,7.0["
20180917145800,5160104471,324,PBA02,BPDUP,S,71.0,4895,2090,M9059,M,D,SEG,2,21.35,800.09,780.48,860.93,840.12,820.7,700.43,124.59,105.99,125.09,130.28,114.9,103.82,41.68,58.0,6.5,"[58,59[","[6.5,7.0["
20180917154100,5160104445,324,PBA02,BPDUP,N,66.0,5615,2090,M6225,M,D,SEG,2,25.84,850.52,800.69,860.13,840.52,820.3,699.83,127.78,111.05,131.83,137.99,117.53,106.37,41.3,58.8,6.3,"[58,59[","[6.0,6.5["
20180917165800,5160104505,324,PBA02,BPDUP,S,71.0,5120,1850,M999,M,D,SEG,2,23.59,849.92,820.9,860.33,840.92,820.7,700.23,124.33,109.9,126.45,131.34,114.99,103.56,39.53,57.9,6.5,"[57,58[","[6.5,7.0["
20180917173316,5160104564,324,PBA02,BPDUP,N,71.0,5520,1850,M999,M,D,SEG,2,23.59,849.72,820.7,860.93,840.72,820.7,700.03,126.5,108.91,126.68,130.28,115.1,105.06,39.11,57.9,6.5,"[57,58[","[6.5,7.0["
20180917180223,5160104613,324,PBA02,BPDUP,N,81.0,2460,1850,F755,F,D,SEG,2,25.09,849.92,820.5,860.73,840.12,821.1,700.43,131.19,119.07,138.17,143.89,120.08,112.7,39.9,56.6,6.4,"[56,57[","[6.0,6.5["
20180917180352,5160104598,324,PBA02,BPDUP,N,81.0,5120,1850,F755,F,D,SEG,2,25.09,849.52,820.1,860.93,840.92,820.3,699.83,131.34,118.89,139.35,142.2,122.22,113.8,39.34,56.7,6.4,"[56,57[","[6.0,6.5["
20180917211157,5160104594,324,PBA02,BPDUP,N,81.0,5520,1850,F755,F,D,SEG,2,25.09,849.92,820.7,859.93,840.12,820.1,700.63,129.28,115.83,134.2,140.31,120.02,109.09,40.1,56.7,6.4,"[56,57[","[6.0,6.5["
20180917180617,5160104594,324,PBA02,BPDUP,N,81.0,5520,1850,F755,F,D,SEG,2,25.09,850.52,820.9,860.53,840.72,820.7,700.03,128.47,115.45,135.53,140.16,123.87,114.41,39.03,56.7,6.4,"[56,57[","[6.0,6.5["
20180917220300,5160104594,324,PBA02,BPDUP,N,81.0,5520,1850,F755,F,A,SEG,3,23.59,851.32,820.5,860.93,840.72,820.5,699.83,126.3,110.39,127.81,136.47,118.29,110.04,38.99,,,,
20180917223200,5160104470,324,PBA02,BPDUP,S,66.0,5615,2090,M2451,M,A,SEG,3,22.85,801.29,800.69,860.33,840.72,820.5,700.03,128.3,110.5,130.58,134.38,118.95,110.33,28.4,59.0,,"[59,60[",
20180917225200,5160104453,324,PBA02,BPDUP,N,71.0,5615,2090,M999,M,A,SEG,3,22.84,800.09,800.49,860.13,840.72,821.1,700.03,127.81,112.07,129.48,135.87,118.46,108.68,4.57,58.5,,"[58,59[",
20180917225700,5160104455,324,PBA02,BPDUP,N,81.0,4895,2090,F755,F,A,SEG,3,22.84,800.29,800.69,860.93,840.52,820.3,700.43,125.95,110.97,129.57,135.75,116.49,107.35,40.63,57.7,,"[57,58[",
20180918013900,5160104528,324,PBA02,BPDUP,S,81.0,5120,1850,F067,F,A,TER,3,16.68,800.09,700.03,820.7,840.12,820.9,700.43,119.82,97.05,122.28,127.76,114.5,105.56,40.51,56.5,,"[56,57[",
20180918013800,5160104619,324,PBA02,BPDUP,N,81.0,2460,1850,F067,F,A,TER,3,16.68,799.89,700.03,820.3,840.12,820.7,699.83,118.63,98.41,123.06,127.36,115.25,106.39,41.22,56.6,,"[56,57[",
